,ACC,trial_id,Learning Method,Training Size,partition_random_state,currerent_fold,data_percentage
330,84.64086151123047,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
331,84.5980224609375,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
332,84.75123596191406,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
333,84.53047943115234,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
334,84.01483154296875,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
335,85.22734832763672,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
336,82.8962173461914,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
337,85.49917602539062,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
338,82.92586517333984,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
339,85.01318359375,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
340,84.18616485595703,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
341,83.71994018554688,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
342,83.019775390625,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
343,85.51565551757812,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
344,84.85337829589844,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
345,83.75453186035156,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
346,82.45304870605469,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
347,81.34761047363281,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
348,84.39704132080078,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
349,85.0790786743164,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
350,84.5453109741211,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
351,81.36079406738281,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
352,82.38385772705078,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
353,82.5420150756836,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
354,82.01318359375,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
355,79.20263671875,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
356,79.24711608886719,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
357,81.72158813476562,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
358,82.74794006347656,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
359,82.6738052368164,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
360,84.81878662109375,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
361,84.98352813720703,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
362,83.42504119873047,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
363,85.25865173339844,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
364,83.38056182861328,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
365,84.08072662353516,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
366,84.72158813476562,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
367,85.17627716064453,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
368,81.89950561523438,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
369,83.64415740966797,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
370,83.42010498046875,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
371,81.54366302490234,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
372,81.35749816894531,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
373,84.86985778808594,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
374,84.05766296386719,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
375,82.88138580322266,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
376,84.51895141601562,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
377,85.04119110107422,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
378,83.7413558959961,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
379,84.11203002929688,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
380,83.97858428955078,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
381,84.19440460205078,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
382,84.60296630859375,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
383,80.91433715820312,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
384,80.84678649902344,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
385,82.87808990478516,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
386,84.60955810546875,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
387,84.46788024902344,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
388,84.90609741210938,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
389,84.80230712890625,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
390,83.60955810546875,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
391,81.70840454101562,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
392,84.9439926147461,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
393,83.97858428955078,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
394,84.16804504394531,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
395,84.80230712890625,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
396,83.42833709716797,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
397,74.77101135253906,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
398,83.26853942871094,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
399,84.79901123046875,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
400,82.64250946044922,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
401,84.51235961914062,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
402,82.78913116455078,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
403,83.19275665283203,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
404,83.5288314819336,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
405,84.46128845214844,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
406,83.56837463378906,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
407,82.42339324951172,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
408,83.2916030883789,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
409,84.2191162109375,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
410,84.2883071899414,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
411,83.7281723022461,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
412,83.80230712890625,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
413,84.37726593017578,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
414,81.79407501220703,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
415,81.17134094238281,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
416,84.36408996582031,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
417,81.31466674804688,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
418,78.45634460449219,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
419,85.19275665283203,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
420,83.22405242919922,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
421,84.37726593017578,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
422,84.7380599975586,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
423,83.11367797851562,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
424,84.6177978515625,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
425,84.71334838867188,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
426,85.03789520263672,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
427,83.30313110351562,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
428,84.39539337158203,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
429,83.45799255371094,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
430,83.61944580078125,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
431,85.20098876953125,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
432,85.60626220703125,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
433,83.31631469726562,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
434,84.05601501464844,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
435,83.81219482421875,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
436,84.66227722167969,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
437,81.71005249023438,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
438,84.87479400634766,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
439,82.36079406738281,c26a5_00223,TE2E (Conv),400,2,2,0.0018232537786934564
440,83.24547576904297,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
441,84.25370788574219,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
442,83.34761047363281,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
443,84.27018737792969,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
444,83.79736328125,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
445,84.08402252197266,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
446,84.93245697021484,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
447,85.3459701538086,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
448,84.49588775634766,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
449,84.86491394042969,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
450,83.70181274414062,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
451,84.78748321533203,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
452,86.19110870361328,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
453,86.10543823242188,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
454,85.95881652832031,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
455,85.94234466552734,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
456,85.44316864013672,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
457,85.83690643310547,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
458,84.614501953125,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
459,81.28006744384766,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
460,85.70675659179688,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
461,84.58155059814453,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
462,85.5980224609375,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
463,84.78913116455078,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
464,79.66722106933594,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
465,81.2059326171875,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
466,78.02306365966797,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
467,79.98517608642578,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
468,81.13509368896484,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
469,85.78748321533203,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
470,83.44481658935547,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
471,84.78583526611328,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
472,84.16639709472656,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
473,79.7314682006836,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
474,84.47940826416016,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
475,81.65568542480469,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
476,79.3228988647461,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
477,83.3393783569336,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
478,78.30477905273438,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
479,79.26689147949219,c26a5_00233,TE2E (Conv),800,2,2,0.003646507557386913
480,80.3543930053711,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
481,81.19930267333984,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
482,79.77286529541016,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
483,82.50352478027344,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
484,80.93803405761719,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
485,81.67548370361328,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
486,82.52670288085938,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
487,82.57938385009766,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
488,82.52880859375,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
489,82.85750579833984,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
490,83.03449249267578,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
491,82.6805191040039,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
492,82.7163314819336,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
493,82.08844757080078,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
494,83.20304870605469,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
495,82.31389617919922,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
496,83.10401916503906,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
497,82.30547332763672,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
498,82.89753723144531,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
499,82.30125427246094,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
500,82.89753723144531,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
501,82.1579818725586,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
502,83.07241821289062,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
503,82.66365814208984,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
504,82.95021057128906,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
505,83.15669250488281,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
506,83.2093734741211,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
507,83.43692779541016,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
508,78.63719940185547,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
509,81.35100555419922,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
510,78.43281555175781,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
511,75.04055786132812,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
512,82.14112854003906,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
513,83.3842544555664,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
514,81.84825134277344,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
515,83.6139144897461,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
516,80.62830352783203,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
517,82.44031524658203,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
518,81.47109985351562,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
519,80.07205963134766,c26a5_00295,TE2E (Conv),400,0,3,0.0018232537786934564
520,83.60210418701172,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
521,81.03807067871094,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
522,83.07683563232422,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
523,80.29476928710938,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
524,81.35096740722656,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
525,83.90367126464844,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
526,80.89224243164062,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
527,84.66395568847656,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
528,86.03446197509766,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
529,84.8027114868164,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
530,83.33168029785156,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
531,81.9583511352539,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
532,85.05755615234375,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
533,84.66112518310547,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
534,76.19883728027344,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
535,84.23355102539062,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
536,84.79280090332031,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
537,80.81295776367188,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
538,83.35575103759766,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
539,85.69750213623047,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
540,86.03588104248047,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
541,85.83908081054688,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
542,82.89278411865234,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
543,83.70404052734375,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
544,83.40389251708984,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
545,81.76296997070312,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
546,83.28495788574219,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
547,81.4330825805664,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
548,82.8205795288086,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
549,83.28071594238281,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
550,78.16964721679688,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
551,76.0685806274414,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
552,83.26513671875,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
553,85.03490447998047,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
554,84.83527374267578,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
555,80.23106384277344,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
556,82.83615112304688,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
557,85.15666198730469,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
558,83.71112060546875,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
559,82.07727813720703,c26a5_00278,TCL (Conv),600,1,0,0.0027348806680401847
560,83.09648895263672,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
561,83.35700988769531,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
562,81.66869354248047,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
563,84.1554946899414,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
564,81.62132263183594,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
565,81.80064392089844,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
566,77.68303680419922,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
567,84.08444213867188,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
568,82.1119155883789,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
569,84.89984893798828,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
570,83.58031463623047,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
571,83.67505645751953,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
572,78.5390396118164,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
573,79.73338317871094,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
574,84.4024887084961,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
575,84.43970489501953,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
576,81.30667114257812,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
577,84.22654724121094,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
578,85.06901550292969,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
579,84.34158325195312,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
580,84.19271850585938,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
581,83.28257751464844,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
582,82.03748321533203,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
583,84.31451416015625,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
584,81.16117858886719,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
585,82.6498794555664,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
586,84.46338653564453,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
587,85.4107437133789,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
588,84.64270782470703,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
589,84.62579345703125,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
590,70.39517974853516,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
591,84.73067474365234,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
592,77.24319458007812,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
593,80.67058563232422,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
594,80.90404510498047,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
595,85.29232025146484,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
596,84.40925598144531,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
597,80.5589370727539,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
598,83.84422302246094,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
599,83.54309844970703,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
600,82.96453857421875,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
601,81.81756591796875,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
602,81.42847442626953,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
603,84.28406524658203,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
604,84.62579345703125,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
605,84.30774688720703,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
606,82.67018127441406,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
607,81.90553283691406,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
608,83.78670501708984,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
609,84.47354125976562,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
610,84.43293762207031,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
611,83.28934478759766,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
612,84.94721221923828,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
613,80.29841613769531,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
614,84.6934585571289,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
615,84.63256072998047,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
616,82.16267395019531,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
617,80.95817565917969,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
618,84.14534759521484,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
619,81.787109375,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
620,83.66828918457031,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
621,83.83407592773438,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
622,83.0897216796875,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
623,83.85437774658203,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
624,82.29462432861328,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
625,77.69995880126953,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
626,83.28596496582031,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
627,84.24008178710938,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
628,80.34916687011719,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
629,84.18256378173828,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
630,83.2216796875,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
631,82.98822021484375,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
632,82.90702056884766,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
633,81.28636932373047,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
634,84.08444213867188,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
635,82.4468765258789,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
636,81.56380462646484,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
637,84.86263275146484,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
638,81.36080169677734,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
639,81.69576263427734,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
640,81.27960205078125,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
641,83.5701675415039,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
642,83.5938491821289,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
643,83.38407897949219,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
644,83.15739440917969,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
645,80.1766128540039,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
646,82.098388671875,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
647,83.05589294433594,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
648,81.29651641845703,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
649,83.67166900634766,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
650,82.24048614501953,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
651,84.08444213867188,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
652,82.6735610961914,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
653,81.53335571289062,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
654,82.27770233154297,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
655,82.99837493896484,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
656,83.07957458496094,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
657,83.0423583984375,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
658,83.18445587158203,c26a5_00059,TE2E (Conv),800,0,4,0.003646507557386913
